i:3 dp[i]:153 
i:724 dp[i]:-8028791752540389127 
i:725 dp[i]:-2046850544518183279 
i:726 dp[i]:-6623392510296939023 
i:727 dp[i]:-3837637840893211383 
i:728 dp[i]:-5137191367529812183 
i:729 dp[i]:-1979707400549878335 
i:730 dp[i]:5879979087419501217 
i:731 dp[i]:2948467412765978297 
i:732 dp[i]:9175029285673514585 
i:733 dp[i]:-7720265053520661007 
i:734 dp[i]:3526625097537060945 
i:735 dp[i]:-3556976006570010263 
i:736 dp[i]:-7568208220777789815 
i:737 dp[i]:-7191025667672164575 
i:738 dp[i]:654685749160875777 
i:739 dp[i]:2422406566112165145 
i:740 dp[i]:-8887777782225367111 
i:741 dp[i]:3242143692771895633 
i:742 dp[i]:-6766880387830292815 
i:743 dp[i]:7913265948036532681 
i:744 dp[i]:-1211363261639310871 
i:745 dp[i]:737313202304384129 
i:746 dp[i]:5622210469315184481 
i:747 dp[i]:-2975502427463389319 
i:748 dp[i]:2543287982822427929 
i:749 dp[i]:-8808136020307943247 
i:750 dp[i]:2066056537457344785 
i:751 dp[i]:1076540014601494057 
i:752 dp[i]:-3931783871338667703 
i:753 dp[i]:7737861031396902369 
i:754 dp[i]:-8247562194711626815 
i:755 dp[i]:2419027708448966105 
i:756 dp[i]:-4508298001410281863 
i:757 dp[i]:1435176656821459985 
i:758 dp[i]:5318906980887701361 
i:759 dp[i]:2576861921070159497 
i:760 dp[i]:-3828477123625589591 
i:761 dp[i]:4506230489781097281 
i:762 dp[i]:1243280404084864033 
i:763 dp[i]:-2306981892908892103 
i:764 dp[i]:-211573057124994087 
i:765 dp[i]:-3981344210785674383 
i:766 dp[i]:8216330318008619473 
i:767 dp[i]:-3676402810112789783 
i:768 dp[i]:-5082224661355197431 
i:769 dp[i]:-3958499212859284319 
i:770 dp[i]:7671888070034583681 
i:771 dp[i]:-8374615762800927079 
i:772 dp[i]:2392193584169344313 
i:773 dp[i]:-2817167474307752239 
i:774 dp[i]:-3080011335873527759 
i:775 dp[i]:-829322646081490103 
i:776 dp[i]:2672100722031892329 
i:777 dp[i]:-3076842679941613055 
i:778 dp[i]:9090724024826917089 
i:779 dp[i]:8197967955482222841 
i:780 dp[i]:3009859566292232857 
i:781 dp[i]:-6656922433347721679 
i:782 dp[i]:-6169552592617508207 
i:783 dp[i]:-4842816461852895319 
i:784 dp[i]:-1539475026689194295 
i:785 dp[i]:4986214493151220577 
i:786 dp[i]:7641609124419024193 
i:787 dp[i]:4786399671793436505 
i:788 dp[i]:-2545963197099664391 
i:789 dp[i]:70019714848895377 
i:790 dp[i]:1856117527867025649 
i:791 dp[i]:-4648099573506777079 
i:792 dp[i]:8760416788778605097 
i:793 dp[i]:-7769124676845915967 
i:794 dp[i]:-9091808509350888031 
i:795 dp[i]:6908913930462532025 
i:796 dp[i]:7180998346868060505 
i:797 dp[i]:9154510039135158513 
i:798 dp[i]:2414593257479463761 
i:799 dp[i]:-7320440084934357911 
i:800 dp[i]:-2548699173119061623 
i:801 dp[i]:-2816712479484882399 
i:802 dp[i]:-2749956312802686463 
i:803 dp[i]:1804292616142192665 
i:804 dp[i]:343453400049183417 
i:805 dp[i]:-5870017968029871023 
i:806 dp[i]:3228287476151935409 
i:807 dp[i]:3196104887406238921 
i:808 dp[i]:-4408728969319568151 
i:809 dp[i]:9022315302897629057 
i:810 dp[i]:9182248447007693409 
i:811 dp[i]:-6536509746274233735 
i:812 dp[i]:-5558363938213754855 
i:813 dp[i]:-1759497532725187663 
i:814 dp[i]:-4487497483433384943 
i:815 dp[i]:8939227197120287017 
i:816 dp[i]:-8747672761213342647 
i:817 dp[i]:-1155605235705978655 
i:818 dp[i]:-7156958983414550847 
i:819 dp[i]:-3028105184307623719 
i:820 dp[i]:-9104177091790485127 
i:821 dp[i]:-8965094895999973615 
i:822 dp[i]:-8945079085980718479 
i:823 dp[i]:7575558531025201545 
i:824 dp[i]:-8133530272892678231 
i:825 dp[i]:5765820588576067137 
i:826 dp[i]:2108822138612746017 
i:827 dp[i]:4170244575099167545 
i:828 dp[i]:1729624521602150105 
i:829 dp[i]:6623559767458342513 
i:830 dp[i]:8597366241924936913 
i:831 dp[i]:6319021570943460841 
i:832 dp[i]:-4621344766488160503 
i:833 dp[i]:-2628873180090335327 
i:834 dp[i]:-7051046164528929919 
i:835 dp[i]:1471472458833142169 
i:836 dp[i]:6857007696341776441 
i:837 dp[i]:-4109513459182024239 
i:838 dp[i]:-6604014602615979215 
i:839 dp[i]:8810585066802529865 
i:840 dp[i]:3524202910273962601 
i:841 dp[i]:6715311722411062529 
i:842 dp[i]:859450125179061217 
i:843 dp[i]:-1620354466185690119 
i:844 dp[i]:-7407843533461887591 
i:845 dp[i]:1936056872509354289 
i:846 dp[i]:-2521100533963713135 
i:847 dp[i]:6130574861778635433 
i:848 dp[i]:-5372613464862977591 
i:849 dp[i]:-5812322129616490911 
i:850 dp[i]:-2802863211406366655 
i:851 dp[i]:-9025050041841776039 
i:852 dp[i]:6736035983780394745 
i:853 dp[i]:4796597760774282385 
i:854 dp[i]:-7327525449383007247 
i:855 dp[i]:-1441961490711432439 
i:856 dp[i]:6143469446505891113 
i:857 dp[i]:-3009798362119590975 
i:858 dp[i]:-5549964152287784799 
i:859 dp[i]:747262213491586233 
i:860 dp[i]:-3006160376298296231 
i:861 dp[i]:1635271934658939889 
i:862 dp[i]:2834348900617307729 
i:863 dp[i]:-1854287814945636503 
i:864 dp[i]:-2009303807696053111 
i:865 dp[i]:-6706857311093428959 
i:866 dp[i]:-5068557299597083391 
i:867 dp[i]:4714169048496112409 
i:868 dp[i]:3061247439667840441 
i:869 dp[i]:9117676011029692241 
i:870 dp[i]:8575952419510379697 
i:871 dp[i]:5629455485475860425 
i:872 dp[i]:8630077959698946025 
i:873 dp[i]:3045535469163213441 
i:874 dp[i]:5593578800078826849 
i:875 dp[i]:-934401636817586823 
i:876 dp[i]:854825272824660761 
i:877 dp[i]:2407882661151536817 
i:878 dp[i]:6440682196842383121 
i:879 dp[i]:-3039526416243538903 
i:880 dp[i]:8200764233382803273 
i:881 dp[i]:518545668458200033 
i:882 dp[i]:-8182633710819139135 
i:883 dp[i]:547721581412092889 
i:884 dp[i]:-2005930202383031175 
i:885 dp[i]:-5816521266536091119 
i:886 dp[i]:2003526977166290289 
i:887 dp[i]:-7404429626885620599 
i:888 dp[i]:2945378695968438953 
i:889 dp[i]:5502265455064959297 
i:890 dp[i]:-162556799006909919 
i:891 dp[i]:8399284150518089273 
i:892 dp[i]:-4154351105589843495 
i:893 dp[i]:6796625560895877489 
i:894 dp[i]:6007806628757362641 
i:895 dp[i]:1453301837749393641 
i:896 dp[i]:-4703708434527084023 
i:897 dp[i]:-4088962821328921951 
i:898 dp[i]:950435799855781505 
i:899 dp[i]:-4849047576058125159 
i:900 dp[i]:2291314614826931001 
i:901 dp[i]:-1167489809060432687 
i:902 dp[i]:-6816149547468323279 
i:903 dp[i]:-123361096420992695 
i:904 dp[i]:9021634072109149545 
i:905 dp[i]:236512728349880321 
i:906 dp[i]:-4305200738871339295 
i:907 dp[i]:-1095808688799815943 
i:908 dp[i]:471309351542907033 
i:909 dp[i]:1760861070630943793 
i:910 dp[i]:7017248291903944849 
i:911 dp[i]:-7168417871651701335 
i:912 dp[i]:3414629311613181129 
i:913 dp[i]:5716094051714107745 
i:914 dp[i]:-5490687260484854975 
i:915 dp[i]:-539700343623594663 
i:916 dp[i]:4255729863445860857 
i:917 dp[i]:5247855914501703569 
i:918 dp[i]:-3406356561964732687 
i:919 dp[i]:4711773229013894665 
i:920 dp[i]:-3444186106965610455 
i:921 dp[i]:-5996366922385545535 
i:922 dp[i]:3691856225399792545 
i:923 dp[i]:8799889196724213689 
i:924 dp[i]:-3425473880912730279 
i:925 dp[i]:6618567665220916977 
i:926 dp[i]:-6349814906799019695 
i:927 dp[i]:-2503081643029499287 
i:928 dp[i]:1435594162911094665 
i:929 dp[i]:-6309254272397408223 
i:930 dp[i]:1779029671992520705 
i:931 dp[i]:-1809412980356020711 
i:932 dp[i]:-4267260775316873031 
i:933 dp[i]:-6996891497194673583 
i:934 dp[i]:8033779652195706801 
i:935 dp[i]:3202913012099793609 
i:936 dp[i]:-2649670317589495063 
i:937 dp[i]:4545918572625341825 
i:938 dp[i]:2325427050006954081 
i:939 dp[i]:5754870031804160121 
i:940 dp[i]:-7289189569380581863 
i:941 dp[i]:2937385557569356209 
i:942 dp[i]:3709719485296716305 
i:943 dp[i]:4063716592542938921 
i:944 dp[i]:-4689315465397681591 
i:945 dp[i]:-6236552242777778463 
i:946 dp[i]:2000569965033444545 
i:947 dp[i]:-1127621080323076391 
i:948 dp[i]:-2136029970667176071 
i:949 dp[i]:-173923560491262703 
i:950 dp[i]:-6244427071341563791 
i:951 dp[i]:7993669057765085065 
i:952 dp[i]:-8404938131141827159 
i:953 dp[i]:-2677100178515377087 
i:954 dp[i]:-6023193903252919007 
i:955 dp[i]:-8029048548292695751 
i:956 dp[i]:7668776088742667481 
i:957 dp[i]:-2681503802763740047 
i:958 dp[i]:-7356463237283071279 
i:959 dp[i]:-182404783098917911 
i:960 dp[i]:-1792754147802583799 
i:961 dp[i]:6840782637772649889 
i:962 dp[i]:7830597024381749633 
i:963 dp[i]:-3073475224116648039 
i:964 dp[i]:5527195431016984121 
i:965 dp[i]:-1914028558662164527 
i:966 dp[i]:-5986439566004319951 
i:967 dp[i]:-734344074392540087 
i:968 dp[i]:-8311879473623279511 
i:969 dp[i]:-139642451969479935 
i:970 dp[i]:-5566156027373508127 
i:971 dp[i]:-5541123292026762759 
i:972 dp[i]:2269865926969416601 
i:973 dp[i]:9042056427609016113 
i:974 dp[i]:1394974368911776657 
i:975 dp[i]:4656157053125832873 
i:976 dp[i]:-2122103182379538487 
i:977 dp[i]:5414539112623957089 
i:978 dp[i]:1360884341846527553 
i:979 dp[i]:3455964340251070553 
i:980 dp[i]:7234449594310651129 
i:981 dp[i]:6036131650719150737 
i:982 dp[i]:-4887458487777906191 
i:983 dp[i]:-514434147043649271 
i:984 dp[i]:-4590572154518807767 
i:985 dp[i]:7885423116923380161 
i:986 dp[i]:2814758737202296481 
i:987 dp[i]:-3529556487684572487 
i:988 dp[i]:3329143335327179353 
i:989 dp[i]:5789517703047815665 
i:990 dp[i]:-3621008405525164975 
i:991 dp[i]:-5130368347661245079 
i:992 dp[i]:-5174564772122037623 
i:993 dp[i]:-1334481109476728031 
i:994 dp[i]:-6844353588821466367 
i:995 dp[i]:2155876078998292761 
i:996 dp[i]:-9214896051658523719 
i:997 dp[i]:4623154844014728529 
i:998 dp[i]:9187982863609719473 
i:999 dp[i]:4156540248656827849 
